Date,Outlet,ProductId,ProductName,Variant,Category,QuantitySold,day_of_week,day_of_month,month,is_weekend,lag_1,lag_2,lag_3,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_sum_7,zero_days_7
2025-05-11,SHOP001,80,Sitrus Cafe,-,Coffee,2,6,11,5,1,2.0,2.0,4.0,2.0,0.0,1.5714285714285714,1.4285714285714286,11.0,2.0
2025-05-12,SHOP001,80,Sitrus Cafe,-,Coffee,1,0,12,5,0,2.0,2.0,2.0,0.0,3.0,1.5714285714285714,1.5714285714285714,11.0,2.0
2025-05-13,SHOP001,80,Sitrus Cafe,-,Coffee,1,1,13,5,0,1.0,2.0,2.0,1.0,2.0,1.7142857142857142,1.4285714285714286,12.0,1.0
2025-05-14,SHOP001,80,Sitrus Cafe,-,Coffee,1,2,14,5,0,1.0,1.0,2.0,0.0,2.0,1.7142857142857142,1.3571428571428572,12.0,1.0
2025-05-15,SHOP001,80,Sitrus Cafe,-,Coffee,1,3,15,5,0,1.0,1.0,1.0,4.0,0.0,1.8571428571428572,1.2857142857142858,13.0,0.0
2025-05-16,SHOP001,80,Sitrus Cafe,-,Coffee,0,4,16,5,0,1.0,1.0,1.0,2.0,1.0,1.4285714285714286,1.3571428571428572,10.0,0.0
2025-05-17,SHOP001,80,Sitrus Cafe,-,Coffee,1,5,17,5,1,0.0,1.0,1.0,2.0,1.0,1.1428571428571428,1.2857142857142858,8.0,1.0
2025-05-18,SHOP001,80,Sitrus Cafe,-,Coffee,0,6,18,5,1,1.0,0.0,1.0,2.0,2.0,1.0,1.2857142857142858,7.0,1.0
2025-05-19,SHOP001,80,Sitrus Cafe,-,Coffee,0,0,19,5,0,0.0,1.0,0.0,1.0,0.0,0.7142857142857143,1.1428571428571428,5.0,2.0
2025-05-20,SHOP001,80,Sitrus Cafe,-,Coffee,0,1,20,5,0,0.0,0.0,1.0,1.0,1.0,0.5714285714285714,1.1428571428571428,4.0,3.0
2025-05-21,SHOP001,80,Sitrus Cafe,-,Coffee,2,2,21,5,0,0.0,0.0,0.0,1.0,0.0,0.42857142857142855,1.0714285714285714,3.0,4.0
2025-05-22,SHOP001,80,Sitrus Cafe,-,Coffee,1,3,22,5,0,2.0,0.0,0.0,1.0,4.0,0.5714285714285714,1.2142857142857142,4.0,4.0
2025-05-23,SHOP001,80,Sitrus Cafe,-,Coffee,1,4,23,5,0,1.0,2.0,0.0,0.0,2.0,0.5714285714285714,1.0,4.0,4.0
2025-05-24,SHOP001,80,Sitrus Cafe,-,Coffee,1,5,24,5,1,1.0,1.0,2.0,1.0,2.0,0.7142857142857143,0.9285714285714286,5.0,3.0
2025-05-25,SHOP001,80,Sitrus Cafe,-,Coffee,4,6,25,5,1,1.0,1.0,1.0,0.0,2.0,0.7142857142857143,0.8571428571428571,5.0,3.0
2025-05-26,SHOP001,80,Sitrus Cafe,-,Coffee,0,0,26,5,0,4.0,1.0,1.0,0.0,1.0,1.2857142857142858,1.0,9.0,2.0
2025-05-27,SHOP001,80,Sitrus Cafe,-,Coffee,1,1,27,5,0,0.0,4.0,1.0,0.0,1.0,1.2857142857142858,0.9285714285714286,9.0,2.0
2025-05-28,SHOP001,80,Sitrus Cafe,-,Coffee,1,2,28,5,0,1.0,0.0,4.0,2.0,1.0,1.4285714285714286,0.9285714285714286,10.0,1.0
2025-05-29,SHOP001,80,Sitrus Cafe,-,Coffee,0,3,29,5,0,1.0,1.0,0.0,1.0,1.0,1.2857142857142858,0.9285714285714286,9.0,1.0
2025-05-30,SHOP001,80,Sitrus Cafe,-,Coffee,1,4,30,5,0,0.0,1.0,1.0,1.0,0.0,1.1428571428571428,0.8571428571428571,8.0,2.0
2025-05-31,SHOP001,80,Sitrus Cafe,-,Coffee,2,5,31,5,1,1.0,0.0,1.0,1.0,1.0,1.1428571428571428,0.9285714285714286,8.0,2.0
2025-06-01,SHOP001,80,Sitrus Cafe,-,Coffee,3,6,1,6,1,2.0,1.0,0.0,4.0,0.0,1.2857142857142858,1.0,9.0,2.0
2025-06-02,SHOP001,80,Sitrus Cafe,-,Coffee,0,0,2,6,0,3.0,2.0,1.0,0.0,0.0,1.1428571428571428,1.2142857142857142,8.0,2.0
2025-06-03,SHOP001,80,Sitrus Cafe,-,Coffee,2,1,3,6,0,0.0,3.0,2.0,1.0,0.0,1.1428571428571428,1.2142857142857142,8.0,2.0
2025-06-04,SHOP001,80,Sitrus Cafe,-,Coffee,0,2,4,6,0,2.0,0.0,3.0,1.0,2.0,1.2857142857142858,1.3571428571428572,9.0,2.0
2025-06-05,SHOP001,80,Sitrus Cafe,-,Coffee,1,3,5,6,0,0.0,2.0,0.0,0.0,1.0,1.1428571428571428,1.2142857142857142,8.0,3.0
2025-06-06,SHOP001,80,Sitrus Cafe,-,Coffee,1,4,6,6,0,1.0,0.0,2.0,1.0,1.0,1.2857142857142858,1.2142857142857142,9.0,2.0
2025-06-07,SHOP001,80,Sitrus Cafe,-,Coffee,1,5,7,6,1,1.0,1.0,0.0,2.0,1.0,1.2857142857142858,1.2142857142857142,9.0,2.0
2025-06-08,SHOP001,80,Sitrus Cafe,-,Coffee,1,6,8,6,1,1.0,1.0,1.0,3.0,4.0,1.1428571428571428,1.2142857142857142,8.0,2.0
2025-06-09,SHOP001,80,Sitrus Cafe,-,Coffee,1,0,9,6,0,1.0,1.0,1.0,0.0,0.0,0.8571428571428571,1.0,6.0,2.0
2025-06-10,SHOP001,80,Sitrus Cafe,-,Coffee,5,1,10,6,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0714285714285714,7.0,1.0
2025-06-11,SHOP001,80,Sitrus Cafe,-,Coffee,0,2,11,6,0,5.0,1.0,1.0,0.0,1.0,1.4285714285714286,1.3571428571428572,10.0,1.0
2025-06-12,SHOP001,80,Sitrus Cafe,-,Coffee,2,3,12,6,0,0.0,5.0,1.0,1.0,0.0,1.4285714285714286,1.2857142857142858,10.0,1.0
2025-06-13,SHOP001,80,Sitrus Cafe,-,Coffee,0,4,13,6,0,2.0,0.0,5.0,1.0,1.0,1.5714285714285714,1.4285714285714286,11.0,1.0
2025-06-14,SHOP001,80,Sitrus Cafe,-,Coffee,2,5,14,6,1,0.0,2.0,0.0,1.0,2.0,1.4285714285714286,1.3571428571428572,10.0,2.0
2025-06-15,SHOP001,80,Sitrus Cafe,-,Coffee,1,6,15,6,1,2.0,0.0,2.0,1.0,3.0,1.5714285714285714,1.3571428571428572,11.0,2.0
2025-06-16,SHOP001,80,Sitrus Cafe,-,Coffee,0,0,16,6,0,1.0,2.0,0.0,1.0,0.0,1.5714285714285714,1.2142857142857142,11.0,2.0
2025-06-17,SHOP001,80,Sitrus Cafe,-,Coffee,1,1,17,6,0,0.0,1.0,2.0,5.0,2.0,1.4285714285714286,1.2142857142857142,10.0,3.0
2025-06-18,SHOP001,80,Sitrus Cafe,-,Coffee,0,2,18,6,0,1.0,0.0,1.0,0.0,0.0,0.8571428571428571,1.1428571428571428,6.0,3.0
2025-06-19,SHOP001,80,Sitrus Cafe,-,Coffee,0,3,19,6,0,0.0,1.0,0.0,2.0,1.0,0.8571428571428571,1.1428571428571428,6.0,3.0
2025-06-20,SHOP001,80,Sitrus Cafe,-,Coffee,2,4,20,6,0,0.0,0.0,1.0,0.0,1.0,0.5714285714285714,1.0714285714285714,4.0,4.0
2025-06-21,SHOP001,80,Sitrus Cafe,-,Coffee,3,5,21,6,1,2.0,0.0,0.0,2.0,1.0,0.8571428571428571,1.1428571428571428,6.0,3.0
2025-06-22,SHOP001,80,Sitrus Cafe,-,Coffee,0,6,22,6,1,3.0,2.0,0.0,1.0,1.0,1.0,1.2857142857142858,7.0,3.0
2025-06-23,SHOP001,80,Sitrus Cafe,-,Coffee,3,0,23,6,0,0.0,3.0,2.0,0.0,1.0,0.8571428571428571,1.2142857142857142,6.0,4.0
2025-06-24,SHOP001,80,Sitrus Cafe,-,Coffee,1,1,24,6,0,3.0,0.0,3.0,1.0,5.0,1.2857142857142858,1.3571428571428572,9.0,3.0
2025-06-25,SHOP001,80,Sitrus Cafe,-,Coffee,2,2,25,6,0,1.0,3.0,0.0,0.0,0.0,1.2857142857142858,1.0714285714285714,9.0,3.0
2025-06-26,SHOP001,80,Sitrus Cafe,-,Coffee,1,3,26,6,0,2.0,1.0,3.0,0.0,2.0,1.5714285714285714,1.2142857142857142,11.0,2.0
2025-06-27,SHOP001,80,Sitrus Cafe,-,Coffee,3,4,27,6,0,1.0,2.0,1.0,2.0,0.0,1.7142857142857142,1.1428571428571428,12.0,1.0
2025-06-28,SHOP001,80,Sitrus Cafe,-,Coffee,2,5,28,6,1,3.0,1.0,2.0,3.0,2.0,1.8571428571428572,1.3571428571428572,13.0,1.0
2025-06-29,SHOP001,80,Sitrus Cafe,-,Coffee,4,6,29,6,1,2.0,3.0,1.0,0.0,1.0,1.7142857142857142,1.3571428571428572,12.0,1.0
2025-06-30,SHOP001,80,Sitrus Cafe,-,Coffee,1,0,30,6,0,4.0,2.0,3.0,3.0,0.0,2.2857142857142856,1.5714285714285714,16.0,0.0
2025-07-01,SHOP001,80,Sitrus Cafe,-,Coffee,0,1,1,7,0,1.0,4.0,2.0,1.0,1.0,2.0,1.6428571428571428,14.0,0.0
2025-07-02,SHOP001,80,Sitrus Cafe,-,Coffee,2,2,2,7,0,0.0,1.0,4.0,2.0,0.0,1.8571428571428572,1.5714285714285714,13.0,1.0
2025-07-03,SHOP001,80,Sitrus Cafe,-,Coffee,0,3,3,7,0,2.0,0.0,1.0,1.0,0.0,1.8571428571428572,1.7142857142857142,13.0,1.0
2025-07-04,SHOP001,80,Sitrus Cafe,-,Coffee,0,4,4,7,0,0.0,2.0,0.0,3.0,2.0,1.7142857142857142,1.7142857142857142,12.0,2.0
2025-07-05,SHOP001,80,Sitrus Cafe,-,Coffee,1,5,5,7,1,0.0,0.0,2.0,2.0,3.0,1.2857142857142858,1.5714285714285714,9.0,3.0
2025-07-06,SHOP001,80,Sitrus Cafe,-,Coffee,1,6,6,7,1,1.0,0.0,0.0,4.0,0.0,1.1428571428571428,1.4285714285714286,8.0,3.0
2025-07-07,SHOP001,80,Sitrus Cafe,-,Coffee,1,0,7,7,0,1.0,1.0,0.0,1.0,3.0,0.7142857142857143,1.5,5.0,3.0
2025-07-08,SHOP001,80,Sitrus Cafe,-,Coffee,1,1,8,7,0,1.0,1.0,1.0,0.0,1.0,0.7142857142857143,1.3571428571428572,5.0,3.0
2025-07-09,SHOP001,80,Sitrus Cafe,-,Coffee,1,2,9,7,0,1.0,1.0,1.0,2.0,2.0,0.8571428571428571,1.3571428571428572,6.0,2.0
2025-07-10,SHOP001,80,Sitrus Cafe,-,Coffee,3,3,10,7,0,1.0,1.0,1.0,0.0,1.0,0.7142857142857143,1.2857142857142858,5.0,2.0
2025-07-11,SHOP001,80,Sitrus Cafe,-,Coffee,0,4,11,7,0,3.0,1.0,1.0,0.0,3.0,1.1428571428571428,1.4285714285714286,8.0,1.0
2025-07-12,SHOP001,80,Sitrus Cafe,-,Coffee,1,5,12,7,1,0.0,3.0,1.0,1.0,2.0,1.1428571428571428,1.2142857142857142,8.0,1.0
2025-07-13,SHOP001,80,Sitrus Cafe,-,Coffee,1,6,13,7,1,1.0,0.0,3.0,1.0,4.0,1.1428571428571428,1.1428571428571428,8.0,1.0
2025-07-14,SHOP001,80,Sitrus Cafe,-,Coffee,0,0,14,7,0,1.0,1.0,0.0,1.0,1.0,1.1428571428571428,0.9285714285714286,8.0,1.0
2025-07-15,SHOP001,80,Sitrus Cafe,-,Coffee,2,1,15,7,0,0.0,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,7.0,2.0
2025-07-16,SHOP001,80,Sitrus Cafe,-,Coffee,1,2,16,7,0,2.0,0.0,1.0,1.0,2.0,1.1428571428571428,1.0,8.0,2.0
2025-07-17,SHOP001,80,Sitrus Cafe,-,Coffee,4,3,17,7,0,1.0,2.0,0.0,3.0,0.0,1.1428571428571428,0.9285714285714286,8.0,2.0
2025-07-18,SHOP001,80,Sitrus Cafe,-,Coffee,3,4,18,7,0,4.0,1.0,2.0,0.0,0.0,1.2857142857142858,1.2142857142857142,9.0,2.0
2025-07-19,SHOP001,80,Sitrus Cafe,-,Coffee,1,5,19,7,1,3.0,4.0,1.0,1.0,1.0,1.7142857142857142,1.4285714285714286,12.0,1.0
2025-07-20,SHOP001,80,Sitrus Cafe,-,Coffee,0,6,20,7,1,1.0,3.0,4.0,1.0,1.0,1.7142857142857142,1.4285714285714286,12.0,1.0
2025-07-21,SHOP001,80,Sitrus Cafe,-,Coffee,3,0,21,7,0,0.0,1.0,3.0,0.0,1.0,1.5714285714285714,1.3571428571428572,11.0,2.0
2025-07-22,SHOP001,80,Sitrus Cafe,-,Coffee,1,1,22,7,0,3.0,0.0,1.0,2.0,1.0,2.0,1.5,14.0,1.0
2025-07-23,SHOP001,80,Sitrus Cafe,-,Coffee,1,2,23,7,0,1.0,3.0,0.0,1.0,1.0,1.8571428571428572,1.5,13.0,1.0
2025-07-24,SHOP001,80,Sitrus Cafe,-,Coffee,2,3,24,7,0,1.0,1.0,3.0,4.0,3.0,1.8571428571428572,1.5,13.0,1.0
2025-07-25,SHOP001,80,Sitrus Cafe,-,Coffee,2,4,25,7,0,2.0,1.0,1.0,3.0,0.0,1.5714285714285714,1.4285714285714286,11.0,1.0
2025-07-26,SHOP001,80,Sitrus Cafe,-,Coffee,0,5,26,7,1,2.0,2.0,1.0,1.0,1.0,1.4285714285714286,1.5714285714285714,10.0,1.0
2025-07-27,SHOP001,80,Sitrus Cafe,-,Coffee,1,6,27,7,1,0.0,2.0,2.0,0.0,1.0,1.2857142857142858,1.5,9.0,2.0
2025-07-28,SHOP001,80,Sitrus Cafe,-,Coffee,0,0,28,7,0,1.0,0.0,2.0,3.0,0.0,1.4285714285714286,1.5,10.0,1.0
2025-07-29,SHOP001,80,Sitrus Cafe,-,Coffee,1,1,29,7,0,0.0,1.0,0.0,1.0,2.0,1.0,1.5,7.0,2.0
2025-07-30,SHOP001,80,Sitrus Cafe,-,Coffee,1,2,30,7,0,1.0,0.0,1.0,1.0,1.0,1.0,1.4285714285714286,7.0,2.0
2025-07-31,SHOP001,80,Sitrus Cafe,-,Coffee,2,3,31,7,0,1.0,1.0,0.0,2.0,4.0,1.0,1.4285714285714286,7.0,2.0
2025-08-01,SHOP001,80,Sitrus Cafe,-,Coffee,2,4,1,8,0,2.0,1.0,1.0,2.0,3.0,1.0,1.2857142857142858,7.0,2.0
2025-08-02,SHOP001,80,Sitrus Cafe,-,Coffee,0,5,2,8,1,2.0,2.0,1.0,0.0,1.0,1.0,1.2142857142857142,7.0,2.0
2025-08-03,SHOP001,80,Sitrus Cafe,-,Coffee,0,6,3,8,1,0.0,2.0,2.0,1.0,0.0,1.0,1.1428571428571428,7.0,2.0
2025-08-04,SHOP001,80,Sitrus Cafe,-,Coffee,1,0,4,8,0,0.0,0.0,2.0,0.0,3.0,0.8571428571428571,1.1428571428571428,6.0,3.0
2025-08-05,SHOP001,80,Sitrus Cafe,-,Coffee,1,1,5,8,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,2.0
2025-08-06,SHOP001,80,Sitrus Cafe,-,Coffee,1,2,6,8,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,2.0
2025-08-07,SHOP001,80,Sitrus Cafe,-,Coffee,1,3,7,8,0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,7.0,2.0
2025-08-08,SHOP001,80,Sitrus Cafe,-,Coffee,1,4,8,8,0,1.0,1.0,1.0,2.0,2.0,0.8571428571428571,0.9285714285714286,6.0,2.0
2025-08-09,SHOP001,80,Sitrus Cafe,-,Coffee,1,5,9,8,1,1.0,1.0,1.0,0.0,0.0,0.7142857142857143,0.8571428571428571,5.0,2.0
2025-08-10,SHOP001,80,Sitrus Cafe,-,Coffee,1,6,10,8,1,1.0,1.0,1.0,0.0,1.0,0.8571428571428571,0.9285714285714286,6.0,1.0
2025-08-11,SHOP001,80,Sitrus Cafe,-,Coffee,1,0,11,8,0,1.0,1.0,1.0,1.0,0.0,1.0,0.9285714285714286,7.0,0.0
2025-08-12,SHOP001,80,Sitrus Cafe,-,Coffee,1,1,12,8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0
2025-08-13,SHOP001,80,Sitrus Cafe,-,Coffee,3,2,13,8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0
2025-08-14,SHOP001,80,Sitrus Cafe,-,Coffee,1,3,14,8,0,3.0,1.0,1.0,1.0,2.0,1.2857142857142858,1.1428571428571428,9.0,0.0
2025-08-15,SHOP001,80,Sitrus Cafe,-,Coffee,1,4,15,8,0,1.0,3.0,1.0,1.0,2.0,1.2857142857142858,1.0714285714285714,9.0,0.0
2025-08-16,SHOP001,80,Sitrus Cafe,-,Coffee,3,5,16,8,1,1.0,1.0,3.0,1.0,0.0,1.2857142857142858,1.0,9.0,0.0
2025-08-17,SHOP001,80,Sitrus Cafe,-,Coffee,0,6,17,8,1,3.0,1.0,1.0,1.0,0.0,1.5714285714285714,1.2142857142857142,11.0,0.0
2025-08-18,SHOP001,80,Sitrus Cafe,-,Coffee,0,0,18,8,0,0.0,3.0,1.0,1.0,1.0,1.4285714285714286,1.2142857142857142,10.0,1.0
2025-08-19,SHOP001,80,Sitrus Cafe,-,Coffee,1,1,19,8,0,0.0,0.0,3.0,1.0,1.0,1.2857142857142858,1.1428571428571428,9.0,2.0
2025-08-20,SHOP001,80,Sitrus Cafe,-,Coffee,3,2,20,8,0,1.0,0.0,0.0,3.0,1.0,1.2857142857142858,1.1428571428571428,9.0,2.0
2025-08-21,SHOP001,80,Sitrus Cafe,-,Coffee,2,3,21,8,0,3.0,1.0,0.0,1.0,1.0,1.2857142857142858,1.2857142857142858,9.0,2.0
2025-08-22,SHOP001,80,Sitrus Cafe,-,Coffee,3,4,22,8,0,2.0,3.0,1.0,1.0,1.0,1.4285714285714286,1.3571428571428572,10.0,2.0
2025-08-23,SHOP001,80,Sitrus Cafe,-,Coffee,0,5,23,8,1,3.0,2.0,3.0,3.0,1.0,1.7142857142857142,1.5,12.0,2.0
2025-08-24,SHOP001,80,Sitrus Cafe,-,Coffee,1,6,24,8,1,0.0,3.0,2.0,0.0,1.0,1.2857142857142858,1.4285714285714286,9.0,3.0
2025-08-25,SHOP001,80,Sitrus Cafe,-,Coffee,1,0,25,8,0,1.0,0.0,3.0,0.0,1.0,1.4285714285714286,1.4285714285714286,10.0,2.0
2025-08-26,SHOP001,80,Sitrus Cafe,-,Coffee,0,1,26,8,0,1.0,1.0,0.0,1.0,1.0,1.5714285714285714,1.4285714285714286,11.0,1.0
2025-08-27,SHOP001,80,Sitrus Cafe,-,Coffee,0,2,27,8,0,0.0,1.0,1.0,3.0,3.0,1.4285714285714286,1.3571428571428572,10.0,2.0
2025-08-28,SHOP001,80,Sitrus Cafe,-,Coffee,1,3,28,8,0,0.0,0.0,1.0,2.0,1.0,1.0,1.1428571428571428,7.0,3.0
2025-08-29,SHOP001,80,Sitrus Cafe,-,Coffee,3,4,29,8,0,1.0,0.0,0.0,3.0,1.0,0.8571428571428571,1.1428571428571428,6.0,3.0
2025-08-30,SHOP001,80,Sitrus Cafe,-,Coffee,0,5,30,8,1,3.0,1.0,0.0,0.0,3.0,0.8571428571428571,1.2857142857142858,6.0,3.0
2025-08-31,SHOP001,80,Sitrus Cafe,-,Coffee,0,6,31,8,1,0.0,3.0,1.0,1.0,0.0,0.8571428571428571,1.0714285714285714,6.0,3.0
2025-09-01,SHOP001,80,Sitrus Cafe,-,Coffee,1,0,1,9,0,0.0,0.0,3.0,1.0,0.0,0.7142857142857143,1.0714285714285714,5.0,4.0
2025-09-02,SHOP001,80,Sitrus Cafe,-,Coffee,2,1,2,9,0,1.0,0.0,0.0,0.0,1.0,0.7142857142857143,1.1428571428571428,5.0,4.0
2025-09-03,SHOP001,80,Sitrus Cafe,-,Coffee,2,2,3,9,0,2.0,1.0,0.0,0.0,3.0,1.0,1.2142857142857142,7.0,3.0
2025-09-04,SHOP001,80,Sitrus Cafe,-,Coffee,1,3,4,9,0,2.0,2.0,1.0,1.0,2.0,1.2857142857142858,1.1428571428571428,9.0,2.0
2025-09-05,SHOP001,80,Sitrus Cafe,-,Coffee,0,4,5,9,0,1.0,2.0,2.0,3.0,3.0,1.2857142857142858,1.0714285714285714,9.0,2.0
2025-09-06,SHOP001,80,Sitrus Cafe,-,Coffee,3,5,6,9,1,0.0,1.0,2.0,0.0,0.0,0.8571428571428571,0.8571428571428571,6.0,3.0
2025-09-07,SHOP001,80,Sitrus Cafe,-,Coffee,4,6,7,9,1,3.0,0.0,1.0,0.0,1.0,1.2857142857142858,1.0714285714285714,9.0,2.0
2025-09-08,SHOP001,80,Sitrus Cafe,-,Coffee,1,0,8,9,0,4.0,3.0,0.0,1.0,1.0,1.8571428571428572,1.2857142857142858,13.0,1.0
2025-09-09,SHOP001,80,Sitrus Cafe,-,Coffee,2,1,9,9,0,1.0,4.0,3.0,2.0,0.0,1.8571428571428572,1.2857142857142858,13.0,1.0
2025-09-10,SHOP001,80,Sitrus Cafe,-,Coffee,0,2,10,9,0,2.0,1.0,4.0,2.0,0.0,1.8571428571428572,1.4285714285714286,13.0,1.0
2025-09-11,SHOP001,80,Sitrus Cafe,-,Coffee,0,3,11,9,0,0.0,2.0,1.0,1.0,1.0,1.5714285714285714,1.4285714285714286,11.0,2.0
2025-09-12,SHOP001,80,Sitrus Cafe,-,Coffee,4,4,12,9,0,0.0,0.0,2.0,0.0,3.0,1.4285714285714286,1.3571428571428572,10.0,3.0
2025-09-13,SHOP001,80,Sitrus Cafe,-,Coffee,2,5,13,9,1,4.0,0.0,0.0,3.0,0.0,2.0,1.4285714285714286,14.0,2.0
2025-09-14,SHOP001,80,Sitrus Cafe,-,Coffee,2,6,14,9,1,2.0,4.0,0.0,4.0,0.0,1.8571428571428572,1.5714285714285714,13.0,2.0
2025-09-15,SHOP001,80,Sitrus Cafe,-,Coffee,0,0,15,9,0,2.0,2.0,4.0,1.0,1.0,1.5714285714285714,1.7142857142857142,11.0,2.0
2025-09-16,SHOP001,80,Sitrus Cafe,-,Coffee,2,1,16,9,0,0.0,2.0,2.0,2.0,2.0,1.4285714285714286,1.6428571428571428,10.0,3.0
2025-09-17,SHOP001,80,Sitrus Cafe,-,Coffee,2,2,17,9,0,2.0,0.0,2.0,0.0,2.0,1.4285714285714286,1.6428571428571428,10.0,3.0
2025-09-18,SHOP001,80,Sitrus Cafe,-,Coffee,3,3,18,9,0,2.0,2.0,0.0,0.0,1.0,1.7142857142857142,1.6428571428571428,12.0,2.0
2025-09-19,SHOP001,80,Sitrus Cafe,-,Coffee,0,4,19,9,0,3.0,2.0,2.0,4.0,0.0,2.142857142857143,1.7857142857142858,15.0,1.0
2025-09-20,SHOP001,80,Sitrus Cafe,-,Coffee,0,5,20,9,1,0.0,3.0,2.0,2.0,3.0,1.5714285714285714,1.7857142857142858,11.0,2.0
2025-09-21,SHOP001,80,Sitrus Cafe,-,Coffee,0,6,21,9,1,0.0,0.0,3.0,2.0,4.0,1.2857142857142858,1.5714285714285714,9.0,3.0
2025-09-22,SHOP001,80,Sitrus Cafe,-,Coffee,1,0,22,9,0,0.0,0.0,0.0,0.0,1.0,1.0,1.2857142857142858,7.0,4.0
2025-09-23,SHOP001,80,Sitrus Cafe,-,Coffee,1,1,23,9,0,1.0,0.0,0.0,2.0,2.0,1.1428571428571428,1.2857142857142858,8.0,3.0
2025-09-24,SHOP001,80,Sitrus Cafe,-,Coffee,1,2,24,9,0,1.0,1.0,0.0,2.0,0.0,1.0,1.2142857142857142,7.0,3.0
2025-09-25,SHOP001,80,Sitrus Cafe,-,Coffee,1,3,25,9,0,1.0,1.0,1.0,3.0,0.0,0.8571428571428571,1.2857142857142858,6.0,3.0
2025-09-26,SHOP001,80,Sitrus Cafe,-,Coffee,0,4,26,9,0,1.0,1.0,1.0,0.0,4.0,0.5714285714285714,1.3571428571428572,4.0,3.0
2025-09-27,SHOP001,80,Sitrus Cafe,-,Coffee,4,5,27,9,1,0.0,1.0,1.0,0.0,2.0,0.5714285714285714,1.0714285714285714,4.0,3.0
2025-09-28,SHOP001,80,Sitrus Cafe,-,Coffee,1,6,28,9,1,4.0,0.0,1.0,0.0,2.0,1.1428571428571428,1.2142857142857142,8.0,2.0
2025-09-29,SHOP001,80,Sitrus Cafe,-,Coffee,1,0,29,9,0,1.0,4.0,0.0,1.0,0.0,1.2857142857142858,1.1428571428571428,9.0,1.0
2025-09-30,SHOP001,80,Sitrus Cafe,-,Coffee,0,1,30,9,0,1.0,1.0,4.0,1.0,2.0,1.2857142857142858,1.2142857142857142,9.0,1.0
2025-01-16,SHOP001,88,Vanilla Latte,-,Coffee,1,3,16,1,0,0.0,0.0,2.0,1.0,0.0,1.1428571428571428,0.8571428571428571,8.0,2.0
2025-01-17,SHOP001,88,Vanilla Latte,-,Coffee,0,4,17,1,0,1.0,0.0,0.0,2.0,2.0,1.1428571428571428,0.9285714285714286,8.0,2.0
2025-01-18,SHOP001,88,Vanilla Latte,-,Coffee,3,5,18,1,1,0.0,1.0,0.0,2.0,1.0,0.8571428571428571,0.7857142857142857,6.0,3.0
2025-01-19,SHOP001,88,Vanilla Latte,-,Coffee,0,6,19,1,1,3.0,0.0,1.0,1.0,0.0,1.0,0.9285714285714286,7.0,3.0
2025-01-20,SHOP001,88,Vanilla Latte,-,Coffee,2,0,20,1,0,0.0,3.0,0.0,2.0,0.0,0.8571428571428571,0.9285714285714286,6.0,4.0
2025-01-21,SHOP001,88,Vanilla Latte,-,Coffee,2,1,21,1,0,2.0,0.0,3.0,0.0,0.0,0.8571428571428571,1.0714285714285714,6.0,4.0
2025-01-22,SHOP001,88,Vanilla Latte,-,Coffee,0,2,22,1,0,2.0,2.0,0.0,0.0,1.0,1.1428571428571428,1.2142857142857142,8.0,3.0
2025-01-23,SHOP001,88,Vanilla Latte,-,Coffee,0,3,23,1,0,0.0,2.0,2.0,1.0,1.0,1.1428571428571428,1.1428571428571428,8.0,3.0
2025-01-24,SHOP001,88,Vanilla Latte,-,Coffee,0,4,24,1,0,0.0,0.0,2.0,0.0,2.0,1.0,1.0714285714285714,7.0,4.0
2025-01-25,SHOP001,88,Vanilla Latte,-,Coffee,1,5,25,1,1,0.0,0.0,0.0,3.0,2.0,1.0,0.9285714285714286,7.0,4.0
2025-01-26,SHOP001,88,Vanilla Latte,-,Coffee,1,6,26,1,1,1.0,0.0,0.0,0.0,1.0,0.7142857142857143,0.8571428571428571,5.0,4.0
2025-01-27,SHOP001,88,Vanilla Latte,-,Coffee,0,0,27,1,0,1.0,1.0,0.0,2.0,2.0,0.8571428571428571,0.8571428571428571,6.0,3.0
2025-01-28,SHOP001,88,Vanilla Latte,-,Coffee,2,1,28,1,0,0.0,1.0,1.0,2.0,0.0,0.5714285714285714,0.7142857142857143,4.0,4.0
2025-01-29,SHOP001,88,Vanilla Latte,-,Coffee,1,2,29,1,0,2.0,0.0,1.0,0.0,0.0,0.5714285714285714,0.8571428571428571,4.0,4.0
2025-01-30,SHOP001,88,Vanilla Latte,-,Coffee,0,3,30,1,0,1.0,2.0,0.0,0.0,1.0,0.7142857142857143,0.9285714285714286,5.0,3.0
2025-01-31,SHOP001,88,Vanilla Latte,-,Coffee,0,4,31,1,0,0.0,1.0,2.0,0.0,0.0,0.7142857142857143,0.8571428571428571,5.0,3.0
2025-02-01,SHOP001,88,Vanilla Latte,-,Coffee,1,5,1,2,1,0.0,0.0,1.0,1.0,3.0,0.7142857142857143,0.8571428571428571,5.0,3.0
